stratum,n_questions,mean_variance,median_variance,std_variance,min_variance,max_variance,consensus_score,dimension
Northern America × Female × 56-65,30,0.05083333333333335,0.0,0.09563021953801472,0.0,0.30000000000000004,0.9491666666666666,Region × Gender × Age
Central America × Female × 26-35,30,0.07925925925925928,0.0,0.0891712336817414,0.0,0.24166666666666664,0.9207407407407407,Region × Gender × Age
Southern Africa × Female × 18-25,30,0.027083333333333334,0.0,0.07514453665363097,0.0,0.25,0.9729166666666667,Region × Gender × Age
South America × Male × 26-35,30,0.017630030300753764,0.0,0.04134440100053277,0.0,0.15441176470588236,0.9823699696992463,Region × Gender × Age
Northern Africa × Female × 26-35,30,0.021825396825396824,0.0,0.05800306027495241,0.0,0.23809523809523805,0.9781746031746031,Region × Gender × Age
Northern Africa × Male × 26-35,30,0.031795634920634926,0.0,0.054073732404030635,0.0,0.14285714285714285,0.968204365079365,Region × Gender × Age
Southern Asia × Male × 26-35,30,0.02118945868945869,0.0,0.04077190742837767,0.0,0.15242165242165243,0.9788105413105413,Region × Gender × Age
Eastern Africa × Male × 36-45,30,0.03015873015873016,0.0,0.07445527385949613,0.0,0.2857142857142857,0.9698412698412698,Region × Gender × Age
South America × Female × 26-35,30,0.029373456790123455,0.0,0.048804914572248885,0.0,0.1525,0.9706265432098765,Region × Gender × Age
Southern Asia × Female × 36-45,30,0.023854700854700858,0.0,0.04896565382575805,0.0,0.1953846153846154,0.9761452991452991,Region × Gender × Age
Central America × Female × 18-25,30,0.25555555555555554,0.33333333333333337,0.13596931389467132,0.0,0.33333333333333337,0.7444444444444445,Region × Gender × Age
Southern Asia × Female × 26-35,30,0.02437015315916025,0.0,0.04733001952577088,0.0,0.16543538219070136,0.9756298468408398,Region × Gender × Age
Eastern Africa × Female × 26-35,30,0.020561696900982616,0.0,0.04312975062915798,0.0,0.16827286470143613,0.9794383030990174,Region × Gender × Age
Southern Asia × Female × 18-25,30,0.01941427345348914,0.0,0.04159031874442118,0.0,0.16161616161616163,0.9805857265465109,Region × Gender × Age
Southern Europe × Male × 18-25,30,0.060626102292768956,0.0,0.06666114039318195,0.0,0.16666666666666666,0.939373897707231,Region × Gender × Age
South-eastern Asia × Female × 26-35,30,0.028323192943075986,0.0,0.053504600047128315,0.0,0.1754385964912281,0.971676807056924,Region × Gender × Age
Eastern Africa × Female × 18-25,30,0.020867993662111305,0.0,0.04326348664347226,0.0,0.15508021390374332,0.9791320063378887,Region × Gender × Age
Northern Africa × Female × 18-25,30,0.026111111111111116,0.0,0.06996692340220749,0.0,0.2777777777777778,0.9738888888888889,Region × Gender × Age
Central America × Male × 36-45,20,0.05,0.0,0.15000000000000002,0.0,0.5,0.95,Region × Gender × Age
Central America × Male × 18-25,23,0.06521739130434782,0.0,0.16839058026988768,0.0,0.5,0.9347826086956522,Region × Gender × Age
Western Europe × Female × 36-45,30,0.04000000000000001,0.0,0.08864724097981468,0.0,0.30000000000000004,0.96,Region × Gender × Age
Eastern Europe × Male × 18-25,30,0.06378968253968254,0.0,0.09138367785826507,0.0,0.26785714285714285,0.9362103174603175,Region × Gender × Age
Northern Europe × Male × 18-25,30,0.038888888888888896,0.0,0.07507198191826166,0.0,0.2666666666666667,0.9611111111111111,Region × Gender × Age
Southern Europe × Male × 46-55,22,0.06818181818181818,0.0,0.17158714625615337,0.0,0.5,0.9318181818181819,Region × Gender × Age
Southern Europe × Female × 26-35,17,0.03676470588235294,0.0,0.11947115300935238,0.0,0.5,0.9632352941176471,Region × Gender × Age
Southern Europe × Male × 26-35,30,0.046208112874779536,0.0,0.06858856413443216,0.0,0.23809523809523817,0.9537918871252205,Region × Gender × Age
Southern Europe × Female × 36-45,30,0.043055555555555555,0.0,0.09016017981731933,0.0,0.25,0.9569444444444445,Region × Gender × Age
Western Europe × Female × 18-25,30,0.06175595238095237,0.0,0.10469730912348423,0.0,0.26785714285714285,0.9382440476190477,Region × Gender × Age
Western Asia × Male × 46-55,30,0.21666666666666665,0.33333333333333337,0.15000000000000002,0.0,0.33333333333333337,0.7833333333333333,Region × Gender × Age
Eastern Africa × Male × 18-25,30,0.023733833039388592,0.0,0.04399826542738978,0.0,0.1492063492063492,0.9762661669606114,Region × Gender × Age
Western Asia × Female × 46-55,30,0.08333333333333331,0.0,0.11536977587386214,0.0,0.3333333333333333,0.9166666666666667,Region × Gender × Age
Western Asia × Female × 18-25,30,0.07420634920634919,0.0,0.11233803884270654,0.0,0.2857142857142857,0.9257936507936508,Region × Gender × Age
Western Europe × Male × 18-25,30,0.060277777777777784,0.0,0.1061027483615601,0.0,0.3333333333333333,0.9397222222222222,Region × Gender × Age
Australia and New Zealand × Female × 26-35,30,0.04611111111111111,0.0,0.09193731090151849,0.0,0.3333333333333333,0.9538888888888889,Region × Gender × Age
South America × Female × 36-45,30,0.061111111111111116,0.0,0.12347839317162705,0.0,0.33333333333333337,0.9388888888888889,Region × Gender × Age
Southern Asia × Male × 36-45,30,0.02452319847020934,0.0,0.04747296180891628,0.0,0.1517210144927536,0.9754768015297907,Region × Gender × Age
Western Europe × Male × 46-55,20,0.08125,0.0,0.17798788582372677,0.0,0.5,0.91875,Region × Gender × Age
Southern Asia × Male × 18-25,30,0.018955537663267134,0.0,0.04225734069328894,0.0,0.16602254428341384,0.9810444623367328,Region × Gender × Age
Northern Europe × Female × 18-25,30,0.05049603174603175,0.0,0.08072662297173462,0.0,0.26785714285714285,0.9495039682539682,Region × Gender × Age
Northern America × Male × 36-45,30,0.051383801383801386,0.0,0.07843285996466351,0.0,0.23809523809523805,0.9486161986161986,Region × Gender × Age
Eastern Europe × Female × 26-35,30,0.044444444444444446,0.0,0.10195617552848413,0.0,0.33333333333333337,0.9555555555555556,Region × Gender × Age
Northern America × Male × 18-25,30,0.035555555555555556,0.0,0.07356445062026717,0.0,0.2666666666666667,0.9644444444444444,Region × Gender × Age
Western Asia × Male × 26-35,30,0.08732804232804232,0.10714285714285715,0.08683307424729791,0.0,0.23095238095238096,0.9126719576719576,Region × Gender × Age
Western Europe × Female × 26-35,30,0.03287037037037037,0.0,0.06927417397340957,0.0,0.23333333333333328,0.9671296296296297,Region × Gender × Age
South America × Female × 18-25,30,0.03712962962962964,0.0,0.0648061502144985,0.0,0.17500000000000002,0.9628703703703704,Region × Gender × Age
Western Asia × Male × 36-45,30,0.0822119341563786,0.0,0.09267038855719498,0.0,0.22500000000000003,0.9177880658436214,Region × Gender × Age
South America × Male × 36-45,30,0.07166666666666668,0.0,0.11081766806586195,0.0,0.30000000000000004,0.9283333333333333,Region × Gender × Age
South-eastern Asia × Male × 26-35,30,0.029685746352413018,0.0,0.0696560674904767,0.0,0.26515151515151514,0.9703142536475869,Region × Gender × Age
Western Europe × Male × 36-45,30,0.03395061728395062,0.0,0.07129562823694276,0.0,0.25,0.9660493827160493,Region × Gender × Age
Eastern Europe × Female × 18-25,30,0.05972222222222222,0.0,0.1223957102048238,0.0,0.5,0.9402777777777778,Region × Gender × Age
South-eastern Asia × Male × 36-45,30,0.029722222222222223,0.0,0.06363536655463856,0.0,0.2,0.9702777777777778,Region × Gender × Age
Northern America × Female × 65+,30,0.2805555555555556,0.33333333333333337,0.11879669322412832,0.0,0.33333333333333337,0.7194444444444443,Region × Gender × Age
Central Asia × Female × 26-35,19,0.21052631578947367,0.0,0.24686398735912787,0.0,0.5,0.7894736842105263,Region × Gender × Age
Eastern Asia × Female × 18-25,30,0.0364337822671156,0.0,0.06437472052178142,0.0,0.20265151515151517,0.9635662177328844,Region × Gender × Age
Western Asia × Female × 26-35,30,0.07533670033670033,0.03636363636363637,0.08299390964040562,0.0,0.22272727272727272,0.9246632996632996,Region × Gender × Age
South-eastern Asia × Female × 36-45,30,0.04285714285714285,0.0,0.07965818890555304,0.0,0.2261904761904762,0.9571428571428572,Region × Gender × Age
South America × Male × 18-25,30,0.05148809523809524,0.0,0.07184992017550546,0.0,0.20436507936507936,0.9485119047619047,Region × Gender × Age
Western Asia × Male × 18-25,30,0.04833333333333334,0.0,0.07439605945580345,0.0,0.17777777777777778,0.9516666666666667,Region × Gender × Age
South America × Female × 56-65,30,0.10000000000000002,0.0,0.14813657362192648,0.0,0.33333333333333337,0.9,Region × Gender × Age
South America × Female × 46-55,30,0.01597222222222222,0.0,0.05982307376189381,0.0,0.25,0.9840277777777777,Region × Gender × Age
Eastern Europe × Female × 46-55,23,0.04891304347826087,0.0,0.14151322354664714,0.0,0.5,0.9510869565217391,Region × Gender × Age
Southern Asia × Male × 46-55,30,0.03368406285072952,0.0,0.07067919334916803,0.0,0.26515151515151514,0.9663159371492704,Region × Gender × Age
Southern Asia × Other / prefer not to say × 26-35,30,0.12222222222222223,0.0,0.1470911366097081,0.0,0.33333333333333337,0.8777777777777778,Region × Gender × Age
Eastern Asia × Female × 26-35,30,0.03506172839506173,0.0,0.052643275117646146,0.0,0.13968253968253969,0.9649382716049383,Region × Gender × Age
Southern Asia × Female × 46-55,30,0.02477445394112061,0.0,0.046621482253264554,0.0,0.13817663817663817,0.9752255460588793,Region × Gender × Age
Northern America × Male × 56-65,13,0.27884615384615385,0.5,0.24096084781041666,0.0,0.5,0.7211538461538461,Region × Gender × Age
Australia and New Zealand × Female × 56-65,17,0.15441176470588236,0.0,0.2249567432467405,0.0,0.5,0.8455882352941176,Region × Gender × Age
Central Asia × Female × 36-45,22,0.022727272727272728,0.0,0.10414944761263276,0.0,0.5,0.9772727272727273,Region × Gender × Age
Central Asia × Male × 36-45,30,0.12222222222222225,0.0,0.15173889204164073,0.0,0.33333333333333337,0.8777777777777778,Region × Gender × Age
Australia and New Zealand × Female × 36-45,18,0.0625,0.0,0.15728821740147395,0.0,0.5,0.9375,Region × Gender × Age
South-eastern Asia × Male × 18-25,30,0.037592592592592594,0.0,0.05607227045519478,0.0,0.16695906432748542,0.9624074074074074,Region × Gender × Age
South-eastern Asia × Female × 18-25,30,0.03482510288065843,0.0,0.06314498940833135,0.0,0.25,0.9651748971193416,Region × Gender × Age
Female × 26-35,28,0.10095427059712773,0.14285714285714282,0.09414332402736952,0.0,0.2857142857142857,0.8990457294028723,Region × Gender × Age
Australia and New Zealand × Male × 18-25,23,0.02717391304347826,0.0,0.10397351342233146,0.0,0.5,0.9728260869565217,Region × Gender × Age
Eastern Asia × Male × 18-25,30,0.04462962962962964,0.0,0.07516077874250439,0.0,0.2,0.9553703703703703,Region × Gender × Age
Male × 36-45,23,0.021739130434782608,0.0,0.10196555999616153,0.0,0.5,0.9782608695652174,Region × Gender × Age
Eastern Africa × Female × 36-45,30,0.03439153439153439,0.0,0.06689251657360912,0.0,0.20238095238095236,0.9656084656084656,Region × Gender × Age
Central Asia × Female × 18-25,30,0.043333333333333335,0.0,0.09572820320516254,0.0,0.30000000000000004,0.9566666666666667,Region × Gender × Age
Eastern Asia × Female × 46-55,23,0.04891304347826087,0.0,0.14151322354664714,0.0,0.5,0.9510869565217391,Region × Gender × Age
Eastern Asia × Male × 36-45,30,0.06944444444444445,0.0,0.1327824266968569,0.0,0.33333333333333337,0.9305555555555556,Region × Gender × Age
Eastern Asia × Female × 36-45,30,0.015339506172839506,0.0,0.04098390070942685,0.0,0.16666666666666669,0.9846604938271605,Region × Gender × Age
Eastern Africa × Female × 46-55,30,0.051388888888888894,0.0,0.09092715168518284,0.0,0.25,0.9486111111111111,Region × Gender × Age
South-eastern Asia × Female × 46-55,30,0.06512345679012345,0.0,0.10069796242849414,0.0,0.25,0.9348765432098766,Region × Gender × Age
Eastern Asia × Male × 26-35,30,0.06893939393939394,0.03409090909090909,0.07299470913575463,0.0,0.19090909090909094,0.931060606060606,Region × Gender × Age
Male × 18-25,19,0.10526315789473684,0.0,0.20384122874775878,0.0,0.5,0.8947368421052632,Region × Gender × Age
Western Asia × Female × 36-45,23,0.04891304347826087,0.0,0.14151322354664714,0.0,0.5,0.9510869565217391,Region × Gender × Age
Central Asia × Male × 18-25,18,0.05555555555555555,0.0,0.15713484026367724,0.0,0.5,0.9444444444444444,Region × Gender × Age
South-eastern Asia × Male × 46-55,30,0.027083333333333334,0.0,0.0824870219870756,0.0,0.3333333333333333,0.9729166666666667,Region × Gender × Age
Eastern Asia × Male × 46-55,30,0.08333333333333333,0.0,0.12360330811826105,0.0,0.33333333333333337,0.9166666666666666,Region × Gender × Age
Eastern Asia × Female × 56-65,22,0.028409090909090908,0.0,0.10614512325153072,0.0,0.5,0.9715909090909091,Region × Gender × Age
Female × 18-25,28,0.27678571428571425,0.33333333333333337,0.12209637795694057,0.0,0.33333333333333337,0.7232142857142858,Region × Gender × Age
Male × 26-35,28,0.04761904761904762,0.0,0.11007882148158887,0.0,0.33333333333333337,0.9523809523809523,Region × Gender × Age
Eastern Africa × Male × 46-55,20,0.08125,0.0,0.17798788582372677,0.0,0.5,0.91875,Region × Gender × Age
Australia and New Zealand × Male × 26-35,19,0.08552631578947369,0.0,0.18160754923476657,0.0,0.5,0.9144736842105263,Region × Gender × Age
Central Asia × Male × 26-35,30,0.1027777777777778,0.0,0.14221028595744672,0.0,0.33333333333333337,0.8972222222222221,Region × Gender × Age
