stratum,n_questions,mean_variance,median_variance,std_variance,min_variance,max_variance,consensus_score,dimension
Southern Asia × Female × 46-55,66,0.08930742611298166,0.08246527777777776,0.08196538983173914,0.0,0.2777777777777778,0.9106925738870183,Region × Gender × Age
Southern Asia × Male × 26-35,66,0.05640394373947005,0.05259320555373187,0.061997014718807066,0.0,0.24774774774774777,0.9435960562605299,Region × Gender × Age
Eastern Europe × Female × 46-55,66,0.08996212121212122,0.020833333333333336,0.11841665794274361,0.0,0.33333333333333337,0.9100378787878788,Region × Gender × Age
Southern Asia × Male × 46-55,66,0.06327584452584455,0.05855082417582417,0.06508903869448696,0.0,0.2692307692307692,0.9367241554741554,Region × Gender × Age
Eastern Africa × Female × 18-25,66,0.060997312340703144,0.05739942528735632,0.058996170186062,0.0,0.2172413793103448,0.9390026876592968,Region × Gender × Age
South America × Male × 36-45,66,0.08696451118326118,0.09375,0.07823004432631851,0.0,0.26785714285714285,0.9130354888167388,Region × Gender × Age
Southern Asia × Female × 36-45,66,0.056184551614393514,0.05261857707509882,0.05937160447093598,0.0,0.2490118577075099,0.9438154483856065,Region × Gender × Age
Eastern Africa × Female × 36-45,66,0.07180998977873979,0.053013392857142856,0.07031355148680642,0.0,0.2857142857142857,0.9281900102212602,Region × Gender × Age
Northern America × Male × 56-65,62,0.05846774193548387,0.0,0.12031071570835235,0.0,0.5,0.9415322580645161,Region × Gender × Age
Southern Asia × Male × 18-25,66,0.055736083508974965,0.05123133001422474,0.05614390697467306,0.0,0.2539118065433854,0.944263916491025,Region × Gender × Age
Southern Asia × Female × 18-25,66,0.05636760529094192,0.05423460144927536,0.051716905953373735,0.0,0.25691699604743073,0.9436323947090581,Region × Gender × Age
South America × Male × 18-25,66,0.06568813131313132,0.041666666666666664,0.08155393465236623,0.0,0.3,0.9343118686868687,Region × Gender × Age
Northern America × Female × 56-65,66,0.11710858585858587,0.08333333333333333,0.1275397062766133,0.0,0.5,0.8828914141414141,Region × Gender × Age
Northern America × Female × 18-25,66,0.07291666666666667,0.020833333333333336,0.10710809170217164,0.0,0.33333333333333337,0.9270833333333334,Region × Gender × Age
Eastern Africa × Female × 26-35,66,0.05581194445944892,0.047933377896613186,0.058553823099062846,0.0,0.2556818181818181,0.9441880555405511,Region × Gender × Age
South America × Female × 18-25,66,0.06597222222222222,0.03854166666666667,0.08285955387153013,0.0,0.33333333333333337,0.9340277777777778,Region × Gender × Age
South America × Female × 46-55,66,0.06392045454545454,0.015625,0.09282718454989386,0.0,0.3333333333333333,0.9360795454545454,Region × Gender × Age
Southern Asia × Female × 26-35,66,0.058729928654691815,0.0571848918240013,0.05513520411816557,0.0,0.218931475029036,0.9412700713453082,Region × Gender × Age
South America × Female × 26-35,66,0.07093323494467285,0.06709558823529412,0.06508988592097505,0.0,0.23529411764705882,0.9290667650553271,Region × Gender × Age
Western Asia × Female × 18-25,66,0.06052150974025973,0.04352678571428571,0.07451986382176992,0.0,0.2857142857142857,0.9394784902597403,Region × Gender × Age
Eastern Africa × Male × 36-45,66,0.05889813311688312,0.0390625,0.07234868729282325,0.0,0.2857142857142857,0.9411018668831169,Region × Gender × Age
Southern Europe × Female × 36-45,66,0.07449494949494949,0.03125,0.09282020730198413,0.0,0.3333333333333333,0.9255050505050505,Region × Gender × Age
Central America × Male × 36-45,66,0.05989583333333333,0.015625,0.08982859491928256,0.0,0.3333333333333333,0.9401041666666666,Region × Gender × Age
South America × Female × 36-45,66,0.07733585858585859,0.020833333333333336,0.10775176255491342,0.0,0.33333333333333337,0.9226641414141414,Region × Gender × Age
South-eastern Asia × Male × 26-35,66,0.06098524090948334,0.051373106060606064,0.06106896404491129,0.0,0.2727272727272727,0.9390147590905167,Region × Gender × Age
Western Europe × Female × 18-25,66,0.07291666666666667,0.020833333333333336,0.11126390220706552,0.0,0.33333333333333337,0.9270833333333334,Region × Gender × Age
Northern Africa × Male × 18-25,66,0.07902875481000482,0.059523809523809534,0.07606328649558754,0.0,0.2857142857142857,0.9209712451899952,Region × Gender × Age
Southern Europe × Female × 26-35,66,0.047427398989898985,0.015625,0.07843021602214417,0.0,0.3333333333333333,0.952572601010101,Region × Gender × Age
Eastern Europe × Male × 36-45,66,0.05429292929292929,0.020833333333333336,0.08379596864276655,0.0,0.33333333333333337,0.9457070707070707,Region × Gender × Age
Western Asia × Female × 36-45,66,0.07651164421997757,0.046875,0.0857480782838452,0.0,0.33333333333333337,0.9234883557800224,Region × Gender × Age
Southern Europe × Male × 26-35,66,0.07995580808080809,0.05000000000000002,0.08891337244058277,0.0,0.30000000000000004,0.920044191919192,Region × Gender × Age
Southern Asia × Other / prefer not to say × 26-35,62,0.11441532258064516,0.015625,0.18012578458755713,0.0,0.5,0.8855846774193549,Region × Gender × Age
Western Asia × Male × 36-45,66,0.08657106782106783,0.06547619047619047,0.08809384436833088,0.0,0.30000000000000004,0.9134289321789322,Region × Gender × Age
Western Europe × Male × 46-55,66,0.10448232323232325,0.04166666666666667,0.1283480712014582,0.0,0.33333333333333337,0.8955176767676768,Region × Gender × Age
Northern Africa × Female × 18-25,66,0.07046957671957672,0.06180555555555555,0.0707915394199011,0.0,0.2666666666666667,0.9295304232804232,Region × Gender × Age
South America × Female × 56-65,66,0.09375,0.020833333333333336,0.12730668400727943,0.0,0.5,0.90625,Region × Gender × Age
Northern Africa × Male × 26-35,66,0.06022727272727272,0.041666666666666664,0.06745190103450047,0.0,0.2604166666666667,0.9397727272727273,Region × Gender × Age
Central America × Female × 26-35,66,0.07808291245791246,0.05,0.08177557508464972,0.0,0.30000000000000004,0.9219170875420876,Region × Gender × Age
Eastern Asia × Male × 18-25,66,0.06193916913613883,0.048809523809523817,0.06342345959744353,0.0,0.2637362637362637,0.9380608308638612,Region × Gender × Age
Eastern Europe × Female × 18-25,66,0.07047032828282827,0.020833333333333332,0.09137088781215155,0.0,0.3333333333333333,0.9295296717171717,Region × Gender × Age
Eastern Europe × Female × 36-45,66,0.07301136363636362,0.04375,0.08697188495360396,0.0,0.30000000000000004,0.9269886363636364,Region × Gender × Age
Eastern Europe × Male × 26-35,66,0.05178872053872053,0.03273809523809524,0.06199697403961255,0.0,0.2857142857142857,0.9482112794612795,Region × Gender × Age
South-eastern Asia × Male × 18-25,66,0.061074514499207644,0.054247835497835496,0.059501958584418875,0.0,0.2571428571428572,0.9389254855007924,Region × Gender × Age
Southern Europe × Male × 36-45,66,0.06663510101010102,0.035416666666666666,0.08071933381323475,0.0,0.3,0.9333648989898989,Region × Gender × Age
Western Europe × Male × 26-35,66,0.061707685318796425,0.05317460317460317,0.05721713461752057,0.0,0.23333333333333328,0.9382923146812036,Region × Gender × Age
Western Europe × Male × 18-25,66,0.08892045454545455,0.0625,0.08965438349752278,0.0,0.33333333333333337,0.9110795454545455,Region × Gender × Age
Western Asia × Female × 26-35,66,0.07111742424242425,0.06666666666666667,0.07303641534602993,0.0,0.3,0.9288825757575757,Region × Gender × Age
Central America × Male × 18-25,57,0.07894736842105263,0.03125,0.13578794368783087,0.0,0.5,0.9210526315789473,Region × Gender × Age
South America × Male × 56-65,56,0.08649553571428571,0.03125,0.13271281335381463,0.0,0.5,0.9135044642857143,Region × Gender × Age
Northern Africa × Female × 26-35,66,0.09261363636363637,0.06666666666666667,0.09066847893080232,0.0,0.3,0.9073863636363636,Region × Gender × Age
Male × 56-65,53,0.08195754716981132,0.0,0.15750982850322615,0.0,0.5,0.9180424528301887,Region × Gender × Age
Western Asia × Male × 26-35,66,0.07160143097643099,0.0625,0.06953780327979876,0.0,0.2777777777777778,0.928398569023569,Region × Gender × Age
Australia and New Zealand × Male × 26-35,57,0.14309210526315788,0.03125,0.18089114585352,0.0,0.5,0.8569078947368421,Region × Gender × Age
Western Europe × Female × 36-45,64,0.08349609375,0.015625,0.14772182401198786,0.0,0.5,0.91650390625,Region × Gender × Age
Australia and New Zealand × Female × 26-35,66,0.0718118686868687,0.020833333333333332,0.08786372940761013,0.0,0.3333333333333333,0.9281881313131313,Region × Gender × Age
Eastern Europe × Male × 18-25,66,0.060570987654320986,0.020833333333333336,0.07826116789561659,0.0,0.33333333333333337,0.939429012345679,Region × Gender × Age
South America × Male × 46-55,66,0.1076388888888889,0.020833333333333336,0.1446372002043061,0.0,0.5,0.8923611111111112,Region × Gender × Age
South-eastern Asia × Female × 26-35,66,0.06829181611627784,0.06815476190476191,0.05829103976031974,0.0,0.23421052631578948,0.9317081838837221,Region × Gender × Age
Female × 26-35,64,0.087744140625,0.041666666666666664,0.1034216099187032,0.0,0.33333333333333337,0.912255859375,Region × Gender × Age
South-eastern Asia × Female × 46-55,66,0.062263257575757576,0.041666666666666664,0.08387132907030574,0.0,0.3333333333333333,0.9377367424242424,Region × Gender × Age
Eastern Asia × Male × 26-35,66,0.05703914141414142,0.03090277777777778,0.07039499762511227,0.0,0.2777777777777778,0.9429608585858585,Region × Gender × Age
Eastern Asia × Female × 18-25,66,0.052276663782345606,0.030066287878787876,0.06465891131090731,0.0,0.26515151515151514,0.9477233362176544,Region × Gender × Age
Eastern Asia × Female × 46-55,66,0.09185606060606061,0.0625,0.11779404745055758,0.0,0.33333333333333337,0.9081439393939394,Region × Gender × Age
Northern Europe × Male × 18-25,60,0.13697916666666668,0.03125,0.18267147932186592,0.0,0.5,0.8630208333333333,Region × Gender × Age
Female × 18-25,48,0.10091145833333333,0.03125,0.15165637977004662,0.0,0.5,0.8990885416666666,Region × Gender × Age
Southern Europe × Male × 46-55,60,0.10625,0.03125,0.1588533128392354,0.0,0.5,0.89375,Region × Gender × Age
Eastern Asia × Male × 46-55,66,0.06818181818181818,0.020833333333333336,0.10190379585086821,0.0,0.33333333333333337,0.9318181818181819,Region × Gender × Age
Eastern Asia × Female × 36-45,66,0.06499368686868687,0.043402777777777776,0.07236470656542716,0.0,0.30000000000000004,0.9350063131313131,Region × Gender × Age
Australia and New Zealand × Male × 36-45,19,0.19736842105263158,0.0,0.234084827298121,0.0,0.5,0.8026315789473684,Region × Gender × Age
Western Asia × Male × 46-55,62,0.08568548387096774,0.0,0.1640142962855866,0.0,0.5,0.9143145161290323,Region × Gender × Age
Central Asia × Female × 18-25,66,0.10795454545454546,0.0625,0.12959307117087882,0.0,0.5,0.8920454545454546,Region × Gender × Age
South-eastern Asia × Male × 46-55,66,0.06950757575757577,0.01875,0.09331664457495838,0.0,0.30000000000000004,0.9304924242424242,Region × Gender × Age
Western Asia × Male × 18-25,66,0.08048190235690235,0.04583333333333334,0.08921249546578182,0.0,0.3333333333333333,0.9195180976430977,Region × Gender × Age
Central Asia × Female × 26-35,66,0.07455808080808081,0.043750000000000004,0.09007785396404536,0.0,0.30000000000000004,0.9254419191919192,Region × Gender × Age
South-eastern Asia × Male × 36-45,66,0.06613568722943722,0.03962053571428571,0.07339744707401795,0.0,0.26785714285714285,0.9338643127705628,Region × Gender × Age
South-eastern Asia × Female × 36-45,66,0.0711890732724066,0.059523809523809534,0.07344171499526041,0.0,0.3,0.9288109267275934,Region × Gender × Age
South-eastern Asia × Female × 18-25,66,0.06849009576282303,0.06133207070707071,0.06310449748467313,0.0,0.2777777777777778,0.9315099042371769,Region × Gender × Age
Male × 18-25,64,0.07647026909722222,0.041666666666666664,0.0920691987045766,0.0,0.33333333333333337,0.9235297309027778,Region × Gender × Age
Northern Europe × Female × 18-25,66,0.10448232323232325,0.0625,0.12107106230891561,0.0,0.33333333333333337,0.8955176767676768,Region × Gender × Age
Male × 26-35,60,0.08854166666666667,0.03125,0.13766167893506975,0.0,0.5,0.9114583333333334,Region × Gender × Age
Eastern Asia × Male × 56-65,62,0.06350806451612903,0.0,0.12687203808509898,0.0,0.5,0.936491935483871,Region × Gender × Age
Southern Asia × Male × 56-65,66,0.03835227272727273,0.0,0.09559353044540478,0.0,0.5,0.9616477272727273,Region × Gender × Age
Eastern Africa × Female × 46-55,58,0.09698275862068965,0.0,0.1648178583372347,0.0,0.5,0.9030172413793104,Region × Gender × Age
Central Asia × Male × 36-45,66,0.09722222222222221,0.020833333333333336,0.11527473526470544,0.0,0.33333333333333337,0.9027777777777778,Region × Gender × Age
Eastern Asia × Male × 36-45,66,0.07039141414141414,0.041666666666666664,0.08888100833481244,0.0,0.3333333333333333,0.9296085858585859,Region × Gender × Age
Central Asia × Male × 26-35,58,0.0894396551724138,0.0,0.1558668012136348,0.0,0.5,0.9105603448275862,Region × Gender × Age
Eastern Asia × Female × 56-65,61,0.09170081967213115,0.03125,0.15690118940604958,0.0,0.5,0.9082991803278688,Region × Gender × Age
Australia and New Zealand × Female × 18-25,61,0.0778688524590164,0.0,0.13867592252747798,0.0,0.5,0.9221311475409836,Region × Gender × Age
