stratum,n_questions,mean_variance,median_variance,std_variance,min_variance,max_variance,consensus_score,dimension
Northern America × Female × 46-55,27,0.0563973063973064,0.0,0.0893062338052547,0.0,0.3,0.9436026936026936,Region × Gender × Age
Western Europe × Female × 26-35,27,0.037037037037037035,0.0,0.08332283464562765,0.0,0.2857142857142857,0.962962962962963,Region × Gender × Age
Northern Europe × Female × 18-25,27,0.049345972957084074,0.0,0.07519536004777648,0.0,0.20982142857142858,0.9506540270429159,Region × Gender × Age
Western Asia × Male × 36-45,27,0.07870370370370372,0.0,0.11621015918323878,0.0,0.30000000000000004,0.9212962962962963,Region × Gender × Age
Northern Europe × Female × 46-55,27,0.07407407407407407,0.0,0.11476253289935699,0.0,0.30000000000000004,0.9259259259259259,Region × Gender × Age
Male × 26-35,25,0.1268253968253968,0.15476190476190477,0.09340933809188866,0.0,0.25,0.8731746031746032,Region × Gender × Age
Southern Africa × Female × 26-35,27,0.028439153439153438,0.0,0.07374857622849951,0.0,0.26785714285714285,0.9715608465608465,Region × Gender × Age
Western Asia × Male × 18-25,27,0.07294238683127573,0.0,0.08667376445753579,0.0,0.20000000000000007,0.9270576131687243,Region × Gender × Age
Northern Europe × Male × 26-35,27,0.03633311674247347,0.0,0.058544673687569895,0.0,0.22368421052631582,0.9636668832575266,Region × Gender × Age
Female × 26-35,25,0.09788359788359788,0.13756613756613756,0.09256386553612504,0.0,0.2857142857142857,0.9021164021164021,Region × Gender × Age
Eastern Europe × Female × 46-55,20,0.15,0.0,0.22912878474779197,0.0,0.5,0.85,Region × Gender × Age
Southern Europe × Male × 18-25,27,0.04614932392710171,0.0,0.06588953425699731,0.0,0.16402116402116404,0.9538506760728983,Region × Gender × Age
Northern America × Female × 18-25,27,0.03497942386831276,0.0,0.06902461519737688,0.0,0.2857142857142857,0.9650205761316872,Region × Gender × Age
Southern Africa × Female × 18-25,27,0.06769547325102881,0.0,0.10321242801763492,0.0,0.30000000000000004,0.9323045267489711,Region × Gender × Age
Southern Europe × Male × 26-35,27,0.0642857142857143,0.0,0.09981085664928564,0.0,0.2857142857142857,0.9357142857142857,Region × Gender × Age
Northern America × Male × 36-45,27,0.049824245541838126,0.0,0.07760704995269255,0.0,0.26666666666666666,0.9501757544581618,Region × Gender × Age
Northern America × Male × 18-25,27,0.05520118884316415,0.0,0.0743996571133652,0.0,0.2222222222222222,0.9447988111568358,Region × Gender × Age
Southern Africa × Male × 18-25,27,0.10185185185185185,0.0,0.12896655812207516,0.0,0.33333333333333337,0.8981481481481481,Region × Gender × Age
Southern Europe × Non-binary × 26-35,21,0.047619047619047616,0.0,0.14677176197545183,0.0,0.5,0.9523809523809523,Region × Gender × Age
Eastern Europe × Male × 18-25,27,0.0705761316872428,0.0,0.1068157909795853,0.0,0.2666666666666667,0.9294238683127571,Region × Gender × Age
Southern Europe × Male × 46-55,16,0.03125,0.0,0.12103072956898178,0.0,0.5,0.96875,Region × Gender × Age
Southern Europe × Female × 26-35,27,0.06481481481481481,0.0,0.1289665581220752,0.0,0.33333333333333337,0.9351851851851852,Region × Gender × Age
Northern America × Male × 56-65,27,0.0617283950617284,0.0,0.09680490486149503,0.0,0.25,0.9382716049382716,Region × Gender × Age
Northern Europe × Female × 26-35,27,0.049960807368214774,0.0,0.06386869413625353,0.0,0.15026455026455027,0.9500391926317853,Region × Gender × Age
Southern Europe × Male × 36-45,27,0.07013031550068587,0.0,0.10870197516420732,0.0,0.25,0.9298696844993142,Region × Gender × Age
Southern Europe × Female × 18-25,27,0.08024691358024692,0.0,0.13123636805845246,0.0,0.33333333333333337,0.9197530864197531,Region × Gender × Age
Southern Asia × Female × 46-55,27,0.0378657978966621,0.0,0.07245753558305638,0.0,0.2777777777777778,0.9621342021033379,Region × Gender × Age
Western Africa × Male × 26-35,22,0.09090909090909091,0.0,0.19284730395996746,0.0,0.5,0.9090909090909091,Region × Gender × Age
Northern America × Female × 56-65,27,0.04621056241426612,0.0,0.08813084450919025,0.0,0.25,0.9537894375857339,Region × Gender × Age
Western Asia × Male × 46-55,27,0.09259259259259259,0.0,0.13857990321384966,0.0,0.33333333333333337,0.9074074074074074,Region × Gender × Age
Northern America × Non-binary × 18-25,22,0.09659090909090909,0.0,0.19192438356880157,0.0,0.5,0.9034090909090909,Region × Gender × Age
Australia and New Zealand × Female × 26-35,27,0.07685185185185185,0.0,0.1061952675134333,0.0,0.2666666666666667,0.9231481481481482,Region × Gender × Age
South-eastern Asia × Female × 18-25,27,0.040240366629255515,0.0,0.08475243786942806,0.0,0.26515151515151514,0.9597596333707444,Region × Gender × Age
Northern America × Female × 36-45,27,0.042076844455203204,0.0,0.06330238162731945,0.0,0.19444444444444445,0.9579231555447968,Region × Gender × Age
Northern Europe × Male × 46-55,24,0.041666666666666664,0.0,0.13819269959814165,0.0,0.5,0.9583333333333334,Region × Gender × Age
Female × 18-25,25,0.064,0.0,0.11534296684236973,0.0,0.30000000000000004,0.9359999999999999,Region × Gender × Age
Australia and New Zealand × Male × 26-35,27,0.10185185185185185,0.0,0.15101394842870455,0.0,0.33333333333333337,0.8981481481481481,Region × Gender × Age
South America × Female × 56-65,19,0.03289473684210526,0.0,0.11357024014231624,0.0,0.5,0.9671052631578947,Region × Gender × Age
Northern Europe × Male × 36-45,27,0.0544238683127572,0.0,0.09433320506342027,0.0,0.30000000000000004,0.9455761316872427,Region × Gender × Age
South-eastern Asia × Male × 18-25,27,0.02968819246597024,0.0,0.057560356783493596,0.0,0.1770940170940171,0.9703118075340298,Region × Gender × Age
Eastern Europe × Male × 26-35,27,0.04031941994904958,0.0,0.08444713396095462,0.0,0.28571428571428564,0.9596805800509505,Region × Gender × Age
Western Asia × Female × 18-25,27,0.0677693362878548,0.0,0.08531550460268063,0.0,0.2692307692307693,0.9322306637121452,Region × Gender × Age
South America × Male × 36-45,27,0.07328042328042327,0.0,0.11085066477230737,0.0,0.3,0.9267195767195767,Region × Gender × Age
South America × Male × 56-65,13,0.23076923076923078,0.0,0.24925925763107157,0.0,0.5,0.7692307692307692,Region × Gender × Age
Eastern Asia × Male × 26-35,27,0.036638449690756386,0.0,0.056683442612628324,0.0,0.16374269005847958,0.9633615503092436,Region × Gender × Age
South America × Female × 46-55,27,0.06095679012345679,0.0,0.11577674337165507,0.0,0.3333333333333333,0.9390432098765432,Region × Gender × Age
Northern America × Male × 65+,21,0.10119047619047619,0.0,0.19525261270067532,0.0,0.5,0.8988095238095238,Region × Gender × Age
Northern America × Male × 46-55,27,0.03679698216735255,0.0,0.0686747896299576,0.0,0.2666666666666667,0.9632030178326475,Region × Gender × Age
Central Asia × Female × 26-35,27,0.04861111111111111,0.0,0.10315870349609811,0.0,0.3333333333333333,0.9513888888888888,Region × Gender × Age
Northern Africa × Female × 26-35,27,0.05277777777777778,0.0,0.09773673380977323,0.0,0.30000000000000004,0.9472222222222222,Region × Gender × Age
Female × 36-45,17,0.058823529411764705,0.0,0.16109486985446062,0.0,0.5,0.9411764705882353,Region × Gender × Age
Southern Asia × Male × 36-45,27,0.03782027196278404,0.0,0.064111118742093,0.0,0.20606884057971017,0.962179728037216,Region × Gender × Age
Western Africa × Female × 26-35,21,0.10119047619047619,0.0,0.19525261270067532,0.0,0.5,0.8988095238095238,Region × Gender × Age
Australia and New Zealand × Female × 36-45,21,0.047619047619047616,0.0,0.1467717619754518,0.0,0.5,0.9523809523809523,Region × Gender × Age
Western Europe × Female × 36-45,19,0.05921052631578947,0.0,0.15372791375720948,0.0,0.5,0.9407894736842105,Region × Gender × Age
South-eastern Asia × Female × 26-35,27,0.030493524570321957,0.0,0.0537089585383812,0.0,0.18218954248366012,0.969506475429678,Region × Gender × Age
Northern Europe × Male × 18-25,27,0.07475994513031549,0.0,0.09414173650344677,0.0,0.22916666666666666,0.9252400548696845,Region × Gender × Age
Western Europe × Female × 18-25,27,0.046296296296296294,0.0,0.11188005531106088,0.0,0.33333333333333337,0.9537037037037037,Region × Gender × Age
Southern Europe × Female × 46-55,22,0.07386363636363637,0.0,0.17130469808728788,0.0,0.5,0.9261363636363636,Region × Gender × Age
Central America × Female × 18-25,19,0.05921052631578947,0.0,0.15372791375720948,0.0,0.5,0.9407894736842105,Region × Gender × Age
Northern Europe × Female × 36-45,27,0.09876543209876544,0.0,0.1470509783897728,0.0,0.33333333333333337,0.9012345679012346,Region × Gender × Age
South-eastern Asia × Male × 26-35,27,0.035376917321361764,0.0,0.0567632027829753,0.0,0.1571969696969697,0.9646230826786383,Region × Gender × Age
Male × 18-25,25,0.11333333333333334,0.0,0.15253414918196737,0.0,0.33333333333333337,0.8866666666666667,Region × Gender × Age
Eastern Asia × Female × 18-25,27,0.02661707291336921,0.0,0.06617032393067103,0.0,0.25641025641025644,0.9733829270866308,Region × Gender × Age
Northern Africa × Female × 18-25,27,0.04272185290703809,0.0,0.05853706891767377,0.0,0.16381766381766386,0.9572781470929619,Region × Gender × Age
South America × Female × 36-45,27,0.10740740740740741,0.0,0.12091755969017327,0.0,0.30000000000000004,0.8925925925925926,Region × Gender × Age
South-eastern Asia × Female × 36-45,27,0.05908289241622574,0.0,0.09218436927952012,0.0,0.28571428571428564,0.9409171075837742,Region × Gender × Age
Central Asia × Female × 36-45,27,0.04929698216735253,0.0,0.08936818602790732,0.0,0.25,0.9507030178326474,Region × Gender × Age
Western Asia × Female × 46-55,21,0.05357142857142857,0.0,0.14725377234348788,0.0,0.5,0.9464285714285714,Region × Gender × Age
Eastern Asia × Female × 36-45,27,0.043792866941015085,0.0,0.07416781397827796,0.0,0.22499999999999998,0.956207133058985,Region × Gender × Age
Southern Asia × Male × 46-55,27,0.040307172251616695,0.0,0.07621757808334764,0.0,0.26785714285714285,0.9596928277483833,Region × Gender × Age
South-eastern Asia × Male × 36-45,27,0.07330246913580248,0.0,0.09129752751696939,0.0,0.25,0.9266975308641975,Region × Gender × Age
Eastern Asia × Male × 18-25,27,0.035944165573795206,0.0,0.060680249756269324,0.0,0.22756410256410262,0.9640558344262048,Region × Gender × Age
South-eastern Asia × Male × 46-55,27,0.08873456790123456,0.0,0.1220843857390215,0.0,0.3333333333333333,0.9112654320987654,Region × Gender × Age
Central Asia × Female × 18-25,27,0.04814814814814815,0.0,0.10317324649766016,0.0,0.30000000000000004,0.9518518518518518,Region × Gender × Age
Australia and New Zealand × Male × 36-45,22,0.05113636363636364,0.0,0.14430028521818516,0.0,0.5,0.9488636363636364,Region × Gender × Age
Australia and New Zealand × Female × 18-25,27,0.09259259259259259,0.0,0.15930231976004863,0.0,0.5,0.9074074074074074,Region × Gender × Age
Eastern Asia × Female × 46-55,17,0.08823529411764706,0.0,0.19061002054140763,0.0,0.5,0.9117647058823529,Region × Gender × Age
South-eastern Asia × Female × 46-55,27,0.050925925925925916,0.0,0.09078088681077581,0.0,0.25,0.9490740740740741,Region × Gender × Age
Central Asia × Male × 36-45,21,0.047619047619047616,0.0,0.14677176197545183,0.0,0.5,0.9523809523809523,Region × Gender × Age
Eastern Africa × Female × 46-55,27,0.12345679012345678,0.0,0.1348874900210627,0.0,0.33333333333333337,0.8765432098765432,Region × Gender × Age
Southern Asia × Male × 56-65,27,0.05015432098765432,0.0,0.10747213176839596,0.0,0.3333333333333333,0.9498456790123457,Region × Gender × Age
Eastern Asia × Male × 46-55,27,0.08641975308641976,0.0,0.1406947076548331,0.0,0.33333333333333337,0.9135802469135802,Region × Gender × Age
